,Date,Title,Organization,City,State,URL,Hate Incident,New Incident,Day of Incident,Month of Incident,Year of Incident,Violent,Num Victims,Num Perp,Num Deaths,Issue Identity,Incident City,Incident State,Incident Type,Inc Intensity,Notes
821,4/6/2017,Hate crimes rise 15 percent in LA with uptick in LGBT victims,lapd.com,Los Angeles,CA,http://lapd.com/news/headlines/hate_crimes_rise_15_percent_in_la_with_uptick_in_lgbt_victims/,,,,,,,,,,,,,,,Url broken + Duplicate story
822,4/6/2017,New Jersey woman arrested for racist hammer attack may face hate crime charges,Rare.us,,,http://rare.us/rare-news/crime-and-punishment/new-jersey-woman-arrested-for-racist-hammer-attack-may-face-hate-crime-charges/,,,,,,,,,,,,,,,Url broken + Duplicate story
823,4/6/2017,What the city of LA is taking away from new study showing multi-year highs in hate crimes,89.3 KPCC,,CA,http://www.scpr.org/programs/airtalk/2017/04/06/56018/what-the-city-of-la-is-taking-away-from-new-study/,0,na,na,na,na,na,na,na,na,na,na,na,Opinion piece,na,
824,4/6/2017,"UPDATE: Hearing on Blue Lives Matter bill prompts tense exchange - WKOW 27: Madison, WI Breaking News, Weather and Sports",WKOW,Madison,WI,http://www.wkow.com/story/35088257/2017/04/06/hearing-on-blue-lives-matter-bill-prompts-tense-exchanges,0,na,na,na,na,na,na,na,na,na,na,na,bill proposal,na,
825,4/6/2017,Police Arrest Black Woman Over Hate Crime Against White Couple,Citizen Action,,,http://www.citizen-action.com/police-arrest-black-woman-hate-crime-white-couple/article5192,,,,,,,,,,,,,,,Url broken
826,4/6/2017,Four juveniles arrested after PHX high school vandalized with racist graffiti,ABC15 Arizona,Phoenix,AZ,http://www.abc15.com/news/region-phoenix-metro/north-phoenix/four-juveniles-arrested-after-phx-high-school-vandalized-with-racist-graffiti,0,na,na,na,na,na,na,na,na,na,na,na,Incident under investigation,na,
827,4/6/2017,"Lawmakers press Trump administration anew on bias crimes, anti-Semitism",Jspace News,New York,NY,http://jspacenews.com/lawmakers-press-trump-administration-anew-on-bias-crimes-anti-semitism/,0,na,na,na,na,na,na,na,na,na,na,na,Call to action,na,
828,4/6/2017,Hate Crimes Jump 15% in Los Angeles,EGP News,Los Angeles,CA,http://egpnews.com/2017/04/hate-crimes-jump-15-in-los-angeles/,,,,,,,,,,,,,,,Duplicate story
829,4/6/2017,"Hudson LGBT pride flags burned, stolen",Hudson Star Observer,Hudson,WI,http://www.hudsonstarobserver.com/news/crime-and-courts/4246716-hudson-lgbt-pride-flags-burned-stolen,,,,,,,,,,,,,,,Duplicate story
830,4/6/2017,UP govt. planning ordinance to regulate private school fees,India Tribune,Chicago,IL,https://indiatribune.com/up-govt-planning-ordinance-to-regulate-private-school-fees/,0,na,na,na,na,na,na,na,na,na,na,na,bill proposal,na,
831,4/6/2017,Rifle-Toting Man Threatens Muslim Neighbors: 'Get Out Of My Country',Carbonated.tv,San Ramon,CA,http://www.carbonated.tv/news/rifletoting-man-threatens-muslim-neighbors-get-out-of-my-country,,,,,,,,,,,,,,,Duplicate story
832,4/6/2017,72 years later,Royal Page,Minnetonka,MN,http://hopkinsrp.org/9759/feature/72-years-later/,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
833,4/6/2017,Lawmakers Debate 'Blue Lives Matter' Bill In State Capitol,Wisconsin Public Radio News,Madison,WI,https://www.wpr.org/lawmakers-debate-blue-lives-matter-bill-state-capitol,0,na,na,na,na,na,na,na,na,na,na,na,bill proposal,na,
834,4/6/2017,Minnesota man accused of bias assault on Somali cab driver,Waco Tribune-Herald,Waco,TX,http://www.wacotrib.com/news/ap_nation/minnesota-man-accused-of-bias-assault-on-somali-cab-driver/article_e4c41bce-4396-585d-b88c-d1cabd878032.html,,,,,,,,,,,,,,,Url broken + Duplicate story
835,4/6/2017,"Hearing on Blue Lives Matter bill prompts tense exchanges - WQOW TV: Eau Claire, WI NEWS18 News, Weather, and Sports",WQOW TV News 18,Eau Claire,,http://www.wqow.com/story/35092785/2017/04/Thursday/hearing-on-blue-lives-matter-bill-prompts-tense-exchanges,,,,,,,,,,,,,,,Duplicate story
836,4/6/2017,Area faith leaders decry acts of bigotry after hate crimes,Camarillo Acorn,Camarillo,CA,http://www.thecamarilloacorn.com/news/2017-04-07/Faith/Area_faith_leaders_decry_acts_of_bigotry_after_hat.html,,,,,,,,,,,,,,,Url broken
837,4/6/2017,VIEWPOINT: Entitled to Existence,Georgetown University The Hoya,Washington,DC,http://www.thehoya.com/viewpoint-entitled-to-existence/,0,na,na,na,na,na,na,na,na,na,na,na,Opinion piece,na,
838,4/7/2017,Blue lives matter bill criticized for its oversimplification,La Crosse's NewsTalk 1410AM 92.3FM,,,http://www.1410wizm.com/index.php/item/29986-blue-lives-matter-bill-criticized-for-its-oversimplification,,,,,,,,,,,,,,,Duplicate story
839,4/7/2017,Bill Would Increase Penalties for Hate Crimes Against Police Officers in Wisconsin,WUWM,Milwaukee,WI,http://wuwm.com/post/bill-would-increase-penalties-hate-crimes-against-police-officers-wisconsin,,,,,,,,,,,,,,,Duplicate story
840,4/7/2017,Conversation on inclusion and diversity,Tangerine,Utica,NY,https://uctangerine.com/2017/04/07/conversation-on-inclusion-and-diversity/,0,na,na,na,na,na,na,na,na,na,na,na,Call to action,na,
841,4/7/2017,Someone in a small Wisconsin town is stealing & burning pride flags,LGBTQ Nation,Phoenix,AZ,https://www.lgbtqnation.com/2017/04/pride-flags-stolen-burned-possible-hate-crime/,,,,,,,,,,,,,,,Duplicate story
842,4/7/2017,"NYC butcher gives black delivery man noose, police investigating as a hate crime",Mic,New York,NY,https://mic.com/articles/173496/nyc-butcher-gives-black-delivery-man-noose-police-investigating-as-a-hate-crime,1,1,4,4,2017,0,1,1,na,Race,Manhatten,New York,Threat,1,
843,4/7/2017,"Man wanted in 'arson, hate crime' at NC Indian grocery store",WNCN,Raleigh,North Carolina,http://wncn.com/2017/04/07/man-wanted-in-arson-hate-crime-at-nc-indian-grocery-store/,1,1,6,4,2017,0,na,1,na,Race,Charlotte,North Carolina,Arson,2,
844,4/7/2017,EXCLUSIVE: Channel 9 obtains surveillance video of suspected hate crime,WSOC Charlotte,Charlotte,NC,http://www.wsoctv.com/news/local/cmpd-investigates-arson-racist-note-left-at-east-charlotte-store/510224226,,,,,,,,,,,,,,,Duplicate story
845,4/7/2017,"Arsonist's threat to 'torture' immigrants a hate crime, say Charlotte police",Charlotte Observer,Charlotte,NC,http://www.charlotteobserver.com/news/local/article143296274.html,,,,,,,,,,,,,,,Duplicate story
846,4/7/2017,"TMC MP loses cool over seats, delays AI flight by 40 minutes",India Tribune,Chicago,IL,http://indiatribune.com/tmc-mp-loses-cool-over-seats-delays-ai-flight-by-40-minutes/,,,,,,,,,,,,,,,International Story
847,4/7/2017,"In possible hate crime, Indian man shot dead by armed robbers in US; Sushma Swaraj sends 'heartfelt' condolences to family",India Tribune,Chicago,IL,https://indiatribune.com/indian-man-shot-dead-by-two-armed-robbers-in-us/,,,,,,,,,,,,,,,Url broken
848,4/7/2017,"Alleged hate crime, arson under investigation in east Charlotte",WCNC,Charlotte,NC,http://www.wcnc.com/news/crime/cmpd-investigating-alleged-hate-crime-at-east-charlotte-business/429529947,,,,,,,,,,,,,,,Duplicate story
849,4/7/2017,Extra security planned for synogogues in NE Queens during Passover,TimesLedger,Bayside,New York,http://www.timesledger.com/stories/2017/15/107passover_2017_04_07_q.html,0,na,na,na,na,na,na,na,na,na,na,na,Increase in security,na,
850,4/7/2017,It feels like they hit me: Shaken owner opens up about attack on store,FOX 46 Charlotte,Charlotte,North Carolina,http://www.fox46charlotte.com/news/247224040-story,,,,,,,,,,,,,,,Duplicate story
851,4/7/2017,Police Investigate Hate Crime in East Charlotte,CL Charlotte,Charlotte,NC,http://clclt.com/theclog/archives/2017/04/07/police-investigate-hate-crime-in-east-charlotte,,,,,,,,,,,,,,,Duplicate story
852,4/7/2017,Group calls for hate crime investigation of Muslim prayer space vandalism at Marquette University,Milwaukee Journal Sentinel,Milwaukee,WI,http://www.jsonline.com/story/news/education/2017/04/07/group-calls-hate-crime-investigation-muslim-prayer-space-vandalism-marquette-university/100166198/,,,,,,,,,,,,,,,Duplicate story
853,4/7/2017,Migrant Farmworkers' Cemetery In Arizona Vandalized With Racial Slurs,The National Memo,,,http://www.nationalmemo.com/migrant-farmworkers-cemetery-arizona-vandalized-racial-slurs/,1,1,6,4,2017,0,na,na,na,Nationality,Avondale,Arizona,Vandalism,2,
854,4/7/2017,"Van drives into crowd in Stockholm, deaths reported; police release picture of suspect",India Tribune,Chicago,IL,https://indiatribune.com/van-drives-into-crowd-in-stockholm-deaths-reported-police-release-picture-of-suspect/,,,,,,,,,,,,,,,Url broken
855,4/7/2017,UPDATE: Police Seeks Help Finding Arsonist Who Threatened Indian Grocers With 'Torture',Patch.com,New York,,https://patch.com/north-carolina/charlotte/update-police-seeks-help-finding-arsonist-who-threatened-indian-grocers,,,,,,,,,,,,,,,Duplicate story
856,4/7/2017,North Carolina Police Investigate Store Attack as Hate Crime,U.S. News & World Report,Washington,DC,https://www.usnews.com/news/best-states/north-carolina/articles/2017-04-07/north-carolina-police-investigate-store-attack-as-hate-crime,,,,,,,,,,,,,,,Duplicate story
857,4/7/2017,Olsen Signs On as Lead Republican for Anti-Hate Crime Bill,repolsen.com,Downers Grove,IL,http://www.repolsen.com/2017/04/olsen-signs-on-as-lead-republican-for.html,0,na,na,na,na,na,na,na,na,na,na,na,bill proposal,na,
858,4/7/2017,Advocates Blast Lack of Attention on Anti-LGBTQ Violence,Observer,New York,NY,http://observer.com/2017/04/black-women-missing-lgbt/,0,na,na,na,na,na,na,na,na,na,na,na,Condemnation,na,
859,4/7/2017,Local shooting investigated as hate crime caught on camera,week.com,Metamora,IL,http://www.week.com/story/35100417/local-shooting-investigated-as-hate-crime-caught-on-camera,0,na,na,na,na,na,na,na,na,na,na,na,Incident under investigation,na,
860,4/8/2017,Brief look into 'hate crimes' against Indians in US since Donald Trump came to power,The Times,,,http://tuckermantimes.com/brief-look-into-hate-crimes-against-indians-in-us-since-donald-trump-came-to-power/162362/,,,,,,,,,,,,,,,Url broken
861,4/8/2017,"Pride flags in this small Wisconsin town are being torn down, stolen, and burned",Mic,New York,NY,https://mic.com/articles/173580/pride-flags-in-this-small-wisconsin-town-are-being-torn-down-stolen-and-burned,,,,,,,,,,,,,,,Duplicate story
862,4/8/2017,"Funds being sought for Charlotte store owner hit by hate crime, arson",WBTV,Charlotte,NC,http://www.wbtv.com/story/35103769/funds-being-sought-for-charlotte-store-owner-hit-by-hate-crime-arson,,,,,,,,,,,,,,,Duplicate story
863,4/8/2017,Court Rules Boulder County Landlord Discriminated Against LGBT Family,theseattlelesbian.com,Bellevue,WA,http://theseattlelesbian.com/court-rules-boulder-county-landlord-discriminated-lgbt-family/,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
864,4/9/2017,Spread love and kindness: Kansas shooting survivor,The Times,,,https://tuckermantimes.com/spread-love-and-kindness-kansas-shooting-survivor/162422/,,,,,,,,,,,,,,,Url broken
865,4/9/2017,PREMIERE: Lushlife's Haunting “Foreground” Video Responds To Hate,massappeal.com,New York,NY,https://massappeal.com/lushlifes-foreground-grizzly-bear-trump-hate-crime-ezra-koenig-srinivas-kuchibhotla/,,,,,,,,,,,,,,,Url broken
866,4/9/2017,You're gonna have to hold it!,Out & About Nashville,Nashville,TN,https://www.outandaboutnashville.com/story/youre-gonna-have-hold-it/51678,0,na,na,na,na,na,na,na,na,na,na,na,Opinion piece,na,
867,4/9/2017,Civic and Faith Leaders on “Empowering Communities against Hate Speech and Hate Crimes”,interfaithcenter.org,New York,NY,http://interfaithcenter.org/civic-and-faith-leaders-on-empowering-communities-against-hate-speech-and-hate-crimes/,0,na,na,na,na,na,na,na,na,na,na,na,Call to action,na,
868,4/9/2017,"Man arrested in connection with hate crime, arson at Charlotte's Central Market",News & Observer,Raleigh,NC,http://www.newsobserver.com/latest-news/article143628879.html,,,,,,,,,,,,,,,Duplicate story
869,4/9/2017,Jaquay Wilkerson,heymikeyatl.com,Atlanta,GA,https://heymikeyatl.com/tag/jaquay-wilkerson/,,,,,,,,,,,,,,,Site not secure
870,4/9/2017,Toni Bernard,heymikeyatl.com,Atlanta,GA,https://heymikeyatl.com/tag/toni-bernard/,,,,,,,,,,,,,,,Site not secure
871,4/9/2017,Police: Arrest in racially tinged North Carolina arson fire,NBC4i.com,Columbus,OH,http://nbc4i.com/2017/04/09/police-arrest-in-racially-tinged-north-carolina-arson-fire/,,,,,,,,,,,,,,,Duplicate story
872,4/9/2017,Indian Hate Crime Survivor Alok Madasani reminisces the horrific killing of his best friend,http://www.newsgram.com/,,,http://www.newsgram.com/indian-hate-crime-survivor-reminisces-the-horrific-killing-of-his-best-friend/,,,,,,,,,,,,,,,Duplicate story
873,4/9/2017,"NC hate crime? Man accused of burning Indian grocery, leaving racist note",KCBY.com 11,North Bend,OR,http://kcby.com/news/nation-world/man-charged-with-burning-indian-grocery-left-racist-note,,,,,,,,,,,,,,,Duplicate story
874,4/10/2017,Dylann Roof pleads guilty to state murder charges for Charleston church attack,KTOO,Juneau,Alaska,http://www.ktoo.org/2017/04/10/dylann-roof-pleads-guilty-state-murder-charges-charleston-church-attack/,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
875,4/10/2017,Illinois Improving Training Hate Crime for State Police Cadets,myradiolink.com,Sigel,IL,http://www.myradiolink.com/2017/04/10/illinois-improving-training-hate-crime-for-state-police-cadets/,0,na,na,na,na,na,na,na,na,na,na,na,bill proposal,na,
876,4/10/2017,Federal prosecutor to speak in Jacksonville on hate crimes,Anniston Star,Anniston,AL,https://www.annistonstar.com/news/crime/federal-prosecutor-to-speak-in-jacksonville-on-hate-crimes/article_772a38fe-1e1b-11e7-90f9-ef6fd119f8fc.html,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
877,4/10/2017,Police Hate-Crime Training Part of Illinois Governor's Plan,WJBD Online,Salem,IL,http://www.wjbdradio.com/local-news/2017/04/10/police-hatecrime-training-part-of-illinois-governors-plan,,,,,,,,,,,,,,,Url broken + Duplicate story
878,4/10/2017,Police hate-crime training part of Rauner's plan,The Rock River Times,Rockford,Illinois,http://rockrivertimes.com/2017/04/10/police-hate-crime-training-part-of-rauners-plan/,,,,,,,,,,,,,,,Duplicate story
879,4/10/2017,State Troopers to Get Expanded Hate Crime Training,wnns.com,Chatham,IL,http://www.wnns.com/2017/04/10/state-troopers-to-get-expanded-hate-crime-training/,,,,,,,,,,,,,,,Duplicate story
880,4/10/2017,Oildale man sentenced to 15 years for hate crime,The Bakersfield Californian,Bakersfield,CA,http://www.bakersfield.com/news/oildale-man-sentenced-to-years-for-hate-crime/article_86bbf6bb-8d2c-5afa-a53f-1cacc545feed.html,,,,,,,,,,,,,,,Duplicate story
881,4/10/2017,New Initiative Will Train Police On Hate Crimes,FOX Illinois,Springfield,Illinois,http://foxillinois.com/news/local/initiative-will-train-police-on-hate-crimes-04-10-2017,,,,,,,,,,,,,,,Duplicate story
882,4/10/2017,Hate crime law leads to few convictions,Victoria Advocate,Victoria,TX,https://www.victoriaadvocate.com/news/2017/apr/10/hate-crime-law-leads-to-few-convictions/,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
883,4/10/2017,State trooper cadets to be trained to deal with hate crimes,fox2now.com,St. Louis,MO,http://fox2now.com/2017/04/10/state-trooper-cadets-to-be-trained-to-deal-with-hate-crimes/,,,,,,,,,,,,,,,Duplicate story
884,4/11/2017,Author Calls for Justice during BookExpo America 2017,WebWire,Atlanta,GA,http://www.webwire.com/ViewPressRel.asp?aId=208265,0,na,na,na,na,na,na,na,na,na,na,na,Call to action,na,
885,4/11/2017,Hate Crime' Blamed on Trump and 'White America' Unravels After Police Arrest Black Arson Suspect,Heat Street,,,https://heatst.com/world/hate-crime-blamed-on-trump-and-white-america-unravels-after-police-arrest-black-suspect/,,,,,,,,,,,,,,,Url broken
886,4/11/2017,Racist Bakersfield Shooter Gets 15 Years,Courthouse News Service,Pasadena,CA,https://www.courthousenews.com/racist-bakersfield-shooter-gets-15-years/,,,,,,,,,,,,,,,Duplicate story
887,4/11/2017,Prosecutors: Enraged man tells Mexican neighbor to leave US,The Bellingham Herald,Bellingham,WA,http://www.bellinghamherald.com/news/state/washington/article143897194.html,,,,,,,,,,,,,,,Url broken
888,4/11/2017,Prosecutors: Enraged Auburn man tells Mexican neighbor to leave US,The News Tribune,Tacoma,WA,http://www.thenewstribune.com/news/state/washington/article143897194.html,,,,,,,,,,,,,,,Url broken
889,4/11/2017,St. Cloud Man Charged With Hate Crime,Alpha News MN,,,http://alphanewsmn.com/st-cloud-man-charged-hate-crime/,,,,,,,,,,,,,,,Url broken + Duplicate story
890,4/11/2017,Illinois state trooper cadets to be trained to deal with hate crimes,CLTV,Chicago,Illinois,http://cltv.com/2017/04/11/illinois-state-trooper-cadets-to-be-trained-to-deal-with-hate-crimes/,,,,,,,,,,,,,,,Duplicate story
891,4/11/2017,IL state police launch hate crime training program,KFVS,Cape Girardeau,MO,http://www.kfvs12.com/story/35120585/il-state-police-launch-hate-crime-training-program,,,,,,,,,,,,,,,Duplicate story
892,4/11/2017,The Charlotte Hate Crime The Activist Left Will Largely Ignore,American Lens,,,http://americanlens.com/latest-news/charlotte-hate-crime-activist-left-ignores/,,,,,,,,,,,,,,,Url broken
893,4/11/2017,"Enraged Auburn man tells Mexican neighbor to leave US, prosecutors say",Q13 FOX,Seattle,WA,http://q13fox.com/2017/04/11/enraged-man-tells-mexican-neighbor-to-leave-us-prosecutors-say/,1,0,na,3,2017,1,1,1,0,Nationality,Auburn,Washington,Threats,3,
894,4/11/2017,Auburn man charged with hate crime for attacking Mexican neighbor,KGMI,Bellingham,WA,http://kgmi.com/news/007700-auburn-man-charged-with-hate-crime-for-attacking-mexican-neighbor/,,,,,,,,,,,,,,,Duplicate story
895,4/11/2017,Hate crime legislation is cruel and unusual punishment,Southgate News Herald,Southgate,MI,http://www.thenewsherald.com/opinion/hate-crime-legislation-is-cruel-and-unusual-punishment/article_21e323e2-a9bf-5544-8af5-30f6cb05aadd.html,0,na,na,na,na,na,na,na,na,na,na,na,Opinion piece,na,
896,4/11/2017,Request For Gay Pride Parade Leads To Shocking Hate Crimes,GOOD Magazine,Los Angeles,California,https://www.good.is/articles/lgbt-rights-chechnya-russia,,,,,,,,,,,,,,,International Story
897,4/11/2017,Governor Offers Plan to Reduce Hate Crimes in Illinois,MyStateline.com,Rockford,IL,http://www.mystateline.com/news/governor-offers-plan-to-reduce-hate-crimes-in-illinois/690404504,,,,,,,,,,,,,,,Duplicate story
898,4/11/2017,Trooper cadets to be trained to deal with hate crimes,Champaign/Urbana News-Gazette,Champaign,IL,http://www.news-gazette.com/news/state/2017-04-11/trooper-cadets-be-trained-deal-hate-crimes.html,,,,,,,,,,,,,,,Url broken + Duplicate story
